Request_id,Customer_id,operators_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
714,714,4,23.16101918432354,87.71193349621211,24,Address_714,"[(6, 13), (10, 4), (5, 18), (1, 14), (1, 10), (6, 16), (4, 2)]",2024-10-18 09:00:00
715,715,4,23.321733134391817,87.77403484412972,24,Address_715,"[(9, 20), (8, 19)]",2024-10-18 09:00:00
716,716,4,23.295660336866817,87.93758840715951,24,Address_716,"[(4, 13), (7, 10), (8, 13), (1, 12), (4, 14), (10, 12), (8, 16), (2, 2), (2, 12), (2, 19), (10, 8)]",2024-10-18 09:00:00
717,717,4,23.40861500036483,87.7654132703623,24,Address_717,"[(9, 7), (2, 20), (1, 9)]",2024-10-18 09:00:00
718,718,4,23.250978843495137,87.86985257433425,24,Address_718,"[(5, 5), (8, 8), (2, 19), (9, 8), (1, 3)]",2024-10-18 09:00:00
719,719,4,23.188654876359287,87.8996622841793,24,Address_719,"[(7, 10), (6, 9), (10, 7), (7, 7)]",2024-10-18 09:00:00
720,720,4,23.352470726594024,88.02821795774817,24,Address_720,"[(3, 7)]",2024-10-18 09:00:00
721,721,11,28.47801089334775,79.53600285132161,25,Address_721,"[(7, 13), (3, 9), (9, 15)]",2024-10-18 09:00:00
722,722,19,28.533528279606163,79.5746974336269,25,Address_722,"[(2, 14), (7, 11), (3, 14), (7, 2), (6, 2), (6, 12), (5, 16), (3, 12)]",2024-10-18 09:00:00
723,723,19,28.46666483214664,79.5827658347648,25,Address_723,"[(4, 20), (2, 8), (7, 7), (6, 8), (10, 12), (8, 7), (3, 6), (3, 14), (5, 18), (9, 2)]",2024-10-18 09:00:00
724,724,19,28.130709268204672,79.33416791855242,25,Address_724,"[(5, 8), (8, 15), (9, 14), (6, 5), (1, 5), (7, 14), (10, 1), (9, 4), (9, 3), (9, 5)]",2024-10-18 09:00:00
725,725,10,28.401381139872356,79.50909307838407,25,Address_725,"[(5, 7), (6, 6), (6, 1), (10, 6), (7, 8), (8, 10)]",2024-10-18 09:00:00
726,726,10,28.26111645426277,79.39677358720961,25,Address_726,"[(8, 8), (10, 11), (9, 16), (3, 2), (2, 8), (8, 4), (7, 14), (5, 9), (5, 2), (3, 8)]",2024-10-18 09:00:00
727,727,19,28.562028105988492,79.53078255897549,25,Address_727,"[(5, 14), (3, 7), (9, 3)]",2024-10-18 09:00:00
728,728,10,28.41318207940758,79.25716247519571,25,Address_728,"[(10, 12), (2, 1), (10, 16), (2, 13)]",2024-10-18 09:00:00
729,729,10,28.40323553296248,79.2055161469495,25,Address_729,"[(9, 9), (1, 16), (8, 14), (2, 13), (9, 7), (3, 16)]",2024-10-18 09:00:00
730,730,11,28.424861312714604,79.27918445315582,25,Address_730,"[(4, 10), (6, 8)]",2024-10-18 09:00:00
731,731,11,28.347161628144377,79.17315750760666,25,Address_731,"[(3, 18), (3, 20), (3, 9)]",2024-10-18 09:00:00
732,732,19,28.4628683113788,79.51113732887454,25,Address_732,"[(2, 7), (8, 2), (6, 11), (7, 4), (2, 10), (2, 1), (4, 20), (7, 3)]",2024-10-18 09:00:00
733,733,13,28.28857775087383,79.50020760972481,25,Address_733,"[(9, 3), (2, 12), (9, 19), (1, 7), (7, 19), (1, 11), (8, 12), (4, 12)]",2024-10-18 09:00:00
734,734,7,28.254326513584978,79.38653434610882,25,Address_734,"[(7, 18), (8, 9), (2, 15), (1, 12)]",2024-10-18 09:00:00
735,735,7,28.134051545640702,79.41176126333853,25,Address_735,"[(3, 9), (4, 14), (3, 15), (6, 14), (2, 19), (4, 18), (3, 11), (6, 14), (2, 18), (2, 7)]",2024-10-18 09:00:00
736,736,13,28.31332237086316,79.48658742313124,25,Address_736,"[(6, 2), (1, 12), (5, 3), (3, 6), (2, 1), (6, 5), (9, 11), (1, 1), (7, 4)]",2024-10-18 09:00:00
737,737,11,28.35509571841328,79.41045775351573,25,Address_737,"[(9, 19), (6, 7), (2, 18), (7, 15), (6, 8), (10, 16), (8, 14), (4, 10)]",2024-10-18 09:00:00
738,738,10,28.384047860921406,79.38120165385331,25,Address_738,"[(10, 6), (8, 3), (10, 8), (3, 18), (6, 5), (9, 2), (4, 3), (4, 5)]",2024-10-18 09:00:00
739,739,11,28.396444210399785,79.18345957710606,25,Address_739,"[(6, 12), (10, 9), (6, 4), (1, 4), (6, 1)]",2024-10-18 09:00:00
740,740,19,28.45447948164511,79.51733755968286,25,Address_740,"[(2, 9), (8, 4)]",2024-10-18 09:00:00
741,741,7,28.28660722270458,79.3545801273837,25,Address_741,"[(6, 5), (9, 7)]",2024-10-18 09:00:00
742,742,11,28.21662816381324,79.59766737980829,25,Address_742,"[(8, 5), (3, 4), (3, 16), (4, 9), (1, 13), (5, 15)]",2024-10-18 09:00:00
743,743,11,28.450873063436404,79.59833978438033,25,Address_743,"[(1, 18), (7, 9), (10, 13), (5, 3), (10, 2), (6, 11), (9, 19), (10, 4), (7, 5), (3, 15)]",2024-10-18 09:00:00
744,744,7,28.20635935281263,79.31000121021414,25,Address_744,"[(4, 8), (7, 9), (2, 12), (7, 3), (9, 8), (5, 7), (10, 9), (7, 5)]",2024-10-18 09:00:00
745,745,13,28.370973044575774,79.59410390348991,25,Address_745,"[(1, 17), (2, 17), (7, 19), (9, 4)]",2024-10-18 09:00:00
746,746,7,28.32630564682337,79.4235367948767,25,Address_746,"[(5, 3), (9, 11), (4, 2), (2, 5), (8, 4), (4, 15), (9, 18), (3, 20), (6, 6), (2, 7), (1, 8)]",2024-10-18 09:00:00
747,747,13,28.24838174556769,79.46732205512137,25,Address_747,"[(6, 8), (5, 20), (3, 16), (10, 18), (6, 15), (10, 5), (5, 11), (10, 17), (2, 12), (2, 7), (8, 3)]",2024-10-18 09:00:00
748,748,11,28.436471774212915,79.51911901695235,25,Address_748,"[(5, 7), (3, 1), (6, 6), (3, 2)]",2024-10-18 09:00:00
749,749,10,28.176008323987478,79.25697268599498,25,Address_749,"[(8, 17), (1, 13), (1, 1), (9, 1), (10, 10), (6, 2)]",2024-10-18 09:00:00
750,750,11,28.41904213930808,79.34685565219003,25,Address_750,"[(9, 20), (4, 15), (6, 6), (10, 20), (7, 10), (9, 5), (7, 2), (6, 4), (7, 9)]",2024-10-18 09:00:00
751,751,6,15.871316110936338,74.50656902958588,26,Address_751,"[(8, 18), (6, 11), (2, 18), (3, 4), (7, 2)]",2024-10-18 09:00:00
752,752,16,15.989037465277184,74.53548298969763,26,Address_752,"[(10, 19), (7, 11), (8, 14), (10, 13), (9, 5), (4, 6), (6, 2), (6, 18), (2, 19), (1, 18)]",2024-10-18 09:00:00
753,753,14,15.7741916927701,74.55642822469515,26,Address_753,"[(4, 5), (4, 14), (2, 11), (2, 16), (5, 16), (7, 13), (6, 19), (4, 20)]",2024-10-18 09:00:00
754,754,19,15.895203364006479,74.5782929683434,26,Address_754,"[(6, 3), (7, 4), (3, 15), (5, 8), (2, 12), (2, 2)]",2024-10-18 09:00:00
755,755,19,15.814079348486725,74.58740835829849,26,Address_755,"[(2, 8), (8, 11), (9, 10), (3, 17)]",2024-10-18 09:00:00
756,756,19,15.950889635924579,74.45157974695944,26,Address_756,"[(3, 9), (7, 7)]",2024-10-18 09:00:00
757,757,9,15.87618802441743,74.54701297189617,26,Address_757,"[(7, 13), (6, 11), (4, 10), (3, 1), (1, 10)]",2024-10-18 09:00:00
758,758,19,15.747131926914198,74.43897607770211,26,Address_758,"[(5, 11), (5, 20)]",2024-10-18 09:00:00
759,759,19,15.932568378940724,74.54250734058726,26,Address_759,"[(7, 2), (1, 12), (9, 7), (1, 5), (8, 11), (10, 6), (1, 1)]",2024-10-18 09:00:00
760,760,19,15.932215011670813,74.49686190581258,26,Address_760,"[(8, 3), (1, 13), (7, 4), (5, 9), (7, 5), (6, 15), (4, 9)]",2024-10-18 09:00:00
761,761,9,15.863708554697473,74.5079920937565,26,Address_761,"[(9, 8), (7, 16), (5, 20), (8, 3), (2, 6), (5, 4), (1, 2), (1, 13)]",2024-10-18 09:00:00
762,762,16,15.837683308035407,74.49411413828223,26,Address_762,"[(7, 12), (9, 20), (1, 7), (8, 19), (7, 6), (4, 12), (7, 18), (9, 9), (8, 10), (5, 3)]",2024-10-18 09:00:00
763,763,17,15.905299642913416,74.44961877702605,26,Address_763,"[(5, 18), (6, 9)]",2024-10-18 09:00:00
764,764,16,15.768282056879853,74.4783588555651,26,Address_764,"[(7, 15), (10, 12)]",2024-10-18 09:00:00
765,765,6,15.999826661341913,74.54752047553171,26,Address_765,"[(7, 19), (3, 18), (9, 19)]",2024-10-18 09:00:00
766,766,17,15.903291072906695,74.5744857410576,26,Address_766,"[(7, 5), (10, 6), (4, 15), (9, 18), (6, 12)]",2024-10-18 09:00:00
767,767,9,15.838922348522196,74.47810239270163,26,Address_767,"[(7, 2), (8, 8), (7, 9), (6, 19), (6, 15), (9, 7), (8, 9), (2, 20), (6, 13)]",2024-10-18 09:00:00
768,768,16,15.972575743364844,74.45147643150516,26,Address_768,"[(10, 9), (2, 18), (1, 9), (6, 18)]",2024-10-18 09:00:00
769,769,17,15.947787005848944,74.52473664475706,26,Address_769,"[(2, 11), (2, 18), (8, 15), (1, 9), (2, 18), (2, 6), (9, 19)]",2024-10-18 09:00:00
770,770,9,15.748488249918235,74.44780202884944,26,Address_770,"[(1, 2), (7, 8), (2, 9), (8, 15), (2, 4), (4, 8), (5, 17), (9, 14)]",2024-10-18 09:00:00
771,771,19,15.868524068814223,74.51981449841988,26,Address_771,"[(1, 1), (6, 7), (5, 15)]",2024-10-18 09:00:00
772,772,17,15.899997487593518,74.63892028436068,26,Address_772,"[(5, 10), (6, 15), (10, 12), (10, 13), (8, 8)]",2024-10-18 09:00:00
773,773,16,15.862728156467,74.50882941800157,26,Address_773,"[(1, 8), (7, 10), (7, 7), (2, 12), (8, 10), (2, 9), (8, 16), (4, 19), (5, 6), (5, 11), (1, 2)]",2024-10-18 09:00:00
774,774,6,15.830750844488147,74.3929709846871,26,Address_774,"[(2, 10), (5, 12), (1, 10), (4, 19), (9, 1), (7, 3), (10, 13)]",2024-10-18 09:00:00
775,775,14,15.777352951350181,74.43339630676394,26,Address_775,"[(1, 10), (9, 20), (9, 7), (7, 11), (10, 13), (1, 12)]",2024-10-18 09:00:00
776,776,19,15.862663983382472,74.5085450324092,26,Address_776,"[(4, 15), (3, 6), (9, 2), (3, 4), (2, 16), (6, 4), (3, 1)]",2024-10-18 09:00:00
777,777,16,15.853747512490559,74.48697534747647,26,Address_777,"[(1, 1), (8, 16), (9, 13), (3, 7), (10, 18), (8, 8)]",2024-10-18 09:00:00
778,778,9,15.851887521415582,74.43712496449885,26,Address_778,"[(3, 5), (1, 11), (7, 16), (3, 14), (3, 18), (8, 4), (9, 5)]",2024-10-18 09:00:00
779,779,14,15.846796249994307,74.40849672326263,26,Address_779,"[(2, 7), (3, 10), (1, 13), (9, 3), (4, 9), (8, 13), (6, 20), (7, 16), (10, 1)]",2024-10-18 09:00:00
780,780,11,15.845850974052075,74.5345681633345,26,Address_780,"[(5, 10), (1, 7), (10, 19), (10, 19), (8, 1), (8, 3), (9, 14), (6, 14)]",2024-10-18 09:00:00
781,781,19,15.344957590599256,76.89967672998301,27,Address_781,"[(10, 4), (10, 17), (3, 17), (7, 17), (10, 17), (10, 11), (3, 17), (2, 1), (2, 18), (4, 7)]",2024-10-18 09:00:00
782,782,19,15.020682806073753,77.0446299300484,27,Address_782,"[(9, 12), (2, 15), (5, 7), (8, 18), (1, 15), (2, 6), (6, 2), (10, 9), (6, 1), (9, 19)]",2024-10-18 09:00:00
783,783,19,15.09506234645848,76.9217285974959,27,Address_783,"[(5, 1), (2, 8), (3, 10), (1, 14), (1, 16), (2, 1)]",2024-10-18 09:00:00
784,784,12,15.248338231661116,77.09892015623606,27,Address_784,"[(2, 19), (3, 5), (8, 12), (10, 18), (2, 13), (2, 20), (10, 5)]",2024-10-18 09:00:00
785,785,12,15.186201493793847,76.90793184592378,27,Address_785,"[(8, 4), (4, 17), (8, 10)]",2024-10-18 09:00:00
786,786,8,15.138230288607105,76.84870673614476,27,Address_786,"[(5, 6), (3, 8), (5, 3), (6, 19), (2, 3), (7, 12), (4, 7), (7, 9), (7, 2), (8, 5), (9, 10)]",2024-10-18 09:00:00
787,787,8,15.141966119547401,77.02211678594013,27,Address_787,"[(1, 16), (4, 6)]",2024-10-18 09:00:00
788,788,19,15.360262520107206,76.9970809475353,27,Address_788,"[(9, 4), (8, 19), (10, 2), (3, 16), (4, 3), (5, 18)]",2024-10-18 09:00:00
789,789,19,15.033940731522428,77.04106995931608,27,Address_789,"[(9, 4), (5, 14), (5, 2), (3, 20), (2, 2), (5, 2), (10, 7), (2, 4), (1, 15), (1, 12)]",2024-10-18 09:00:00
790,790,19,15.161289651663575,76.97105985732279,27,Address_790,"[(3, 3), (2, 17), (4, 19), (7, 5), (9, 8), (10, 5), (8, 18), (4, 8)]",2024-10-18 09:00:00
791,791,12,15.222851085785846,76.93789097880968,27,Address_791,"[(5, 3), (9, 4), (9, 16), (9, 15), (7, 9)]",2024-10-18 09:00:00
792,792,19,15.17649788001644,76.95396609610133,27,Address_792,"[(7, 7), (10, 17), (8, 10), (9, 13), (10, 3)]",2024-10-18 09:00:00
793,793,19,15.20953721498793,76.96114993556841,27,Address_793,"[(9, 20), (8, 18), (5, 14), (3, 17), (4, 4), (8, 18)]",2024-10-18 09:00:00
794,794,8,15.130091426197506,76.94335283613235,27,Address_794,"[(5, 16), (7, 11), (6, 16), (6, 19), (6, 10), (8, 4), (3, 2), (6, 15), (1, 17), (7, 19)]",2024-10-18 09:00:00
795,795,8,15.102477302947847,77.17306560723368,27,Address_795,"[(2, 15), (10, 6), (8, 16), (3, 20), (10, 14), (9, 13), (5, 14)]",2024-10-18 09:00:00
796,796,19,15.111373974527853,76.89262341936261,27,Address_796,"[(8, 6), (6, 5)]",2024-10-18 09:00:00
797,797,19,15.224920780348581,77.14674039342039,27,Address_797,"[(5, 20), (10, 4), (5, 10), (7, 6), (2, 9), (5, 6)]",2024-10-18 09:00:00
798,798,19,15.12720234200325,76.83812513119328,27,Address_798,"[(4, 2), (1, 15), (8, 2), (10, 4), (1, 8), (1, 8), (2, 2), (3, 4)]",2024-10-18 09:00:00
799,799,12,14.991636754434685,76.79623889183111,27,Address_799,"[(3, 14), (6, 1), (3, 4), (10, 9)]",2024-10-18 09:00:00
800,800,8,15.074012620197221,77.06645189034188,27,Address_800,"[(1, 15), (7, 19), (2, 1), (4, 11), (3, 9), (4, 6)]",2024-10-18 09:00:00
801,801,12,15.10958037287678,76.97153359128339,27,Address_801,"[(9, 11), (4, 9)]",2024-10-18 09:00:00
802,802,8,14.997892270886,77.12916864240148,27,Address_802,"[(4, 5), (8, 1), (9, 7), (4, 7), (1, 16), (6, 19), (5, 14)]",2024-10-18 09:00:00
803,803,8,15.20110112076799,76.98595619431782,27,Address_803,"[(9, 5), (4, 12), (1, 18), (2, 6), (10, 9), (1, 15)]",2024-10-18 09:00:00
804,804,19,15.182360607946602,76.78197326906586,27,Address_804,"[(8, 8), (6, 7), (2, 18), (1, 13), (4, 17), (8, 5)]",2024-10-18 09:00:00
805,805,19,15.314698841956512,76.93039516391894,27,Address_805,"[(9, 16), (2, 12), (1, 11), (6, 14), (1, 16), (1, 4)]",2024-10-18 09:00:00
806,806,8,15.208958929731562,77.09875972395469,27,Address_806,"[(1, 13), (5, 15), (1, 2), (8, 6), (1, 8), (6, 11), (4, 16)]",2024-10-18 09:00:00
807,807,8,15.085166059889684,76.96400812638981,27,Address_807,"[(1, 16), (7, 18), (6, 12), (2, 11), (5, 19), (6, 8)]",2024-10-18 09:00:00
808,808,19,14.98329353660816,76.89474787851296,27,Address_808,"[(9, 3), (7, 11), (4, 16), (8, 3), (9, 9), (10, 11)]",2024-10-18 09:00:00
809,809,12,15.067585227637045,76.94193261444286,27,Address_809,"[(2, 8), (6, 15), (2, 20)]",2024-10-18 09:00:00
810,810,12,15.039421756163922,76.80365450791703,27,Address_810,"[(3, 5), (7, 15), (6, 15), (10, 15), (1, 18), (9, 3)]",2024-10-18 09:00:00
811,811,11,12.969851531843176,77.57706641341076,28,Address_811,"[(7, 1), (2, 9), (4, 4)]",2024-10-18 09:00:00
812,812,14,13.059134333975738,77.59256611773469,28,Address_812,"[(7, 8), (4, 4), (4, 15), (8, 6), (6, 3), (9, 15), (9, 2), (2, 17)]",2024-10-18 09:00:00
813,813,11,12.922098295525908,77.47919253281266,28,Address_813,"[(4, 16), (6, 16)]",2024-10-18 09:00:00
814,814,14,12.976212064356776,77.58633544860426,28,Address_814,"[(7, 14), (6, 3), (8, 6), (4, 14), (10, 10), (6, 15), (9, 13), (5, 16)]",2024-10-18 09:00:00
815,815,14,12.913856560455343,77.53668708727172,28,Address_815,"[(1, 15), (8, 3), (1, 16), (4, 19), (8, 16), (10, 17)]",2024-10-18 09:00:00
816,816,14,13.025077513862428,77.41328648722792,28,Address_816,"[(5, 15), (8, 20), (9, 18), (6, 19), (9, 17), (7, 4), (6, 4), (3, 19)]",2024-10-18 09:00:00
817,817,2,12.889140047168958,77.73768909933109,28,Address_817,"[(2, 16), (6, 15), (4, 13), (1, 14), (9, 4), (7, 3), (10, 11)]",2024-10-18 09:00:00
818,818,12,12.96775240569002,77.5926838080375,28,Address_818,"[(4, 19), (4, 15), (5, 20), (2, 16), (7, 8), (3, 17), (2, 17), (7, 20), (5, 4), (6, 6)]",2024-10-18 09:00:00
819,819,14,13.15771502114022,77.52443491636147,28,Address_819,"[(6, 3), (3, 20), (7, 3), (3, 5), (9, 6), (7, 17), (6, 12), (7, 8)]",2024-10-18 09:00:00
820,820,2,13.019822043120739,77.70452010961824,28,Address_820,"[(1, 14), (7, 10), (10, 10), (8, 8), (9, 11), (7, 20)]",2024-10-18 09:00:00
821,821,1,12.968500598630287,77.4605848816863,28,Address_821,"[(6, 1), (4, 14), (8, 3), (7, 7), (8, 9), (3, 1), (2, 8), (5, 9), (9, 17), (3, 11)]",2024-10-18 09:00:00
822,822,2,12.980404541738134,77.61742144643549,28,Address_822,"[(2, 3), (5, 15), (9, 20), (3, 15)]",2024-10-18 09:00:00
823,823,11,12.971677118365596,77.56396316615438,28,Address_823,"[(1, 5), (6, 3), (4, 8), (5, 6), (3, 2), (2, 17), (9, 7), (3, 9), (3, 8), (2, 1)]",2024-10-18 09:00:00
824,824,11,12.964799034554872,77.56509942848041,28,Address_824,"[(4, 14), (5, 6), (10, 13), (9, 6), (5, 7), (7, 13), (9, 7), (4, 11)]",2024-10-18 09:00:00
825,825,2,12.977772255685316,77.66736544003835,28,Address_825,"[(4, 14), (6, 5), (8, 18), (2, 19), (2, 13), (5, 5), (6, 1), (10, 7)]",2024-10-18 09:00:00
826,826,1,12.895777560424884,77.53665492483634,28,Address_826,"[(2, 20), (6, 2), (7, 18), (2, 13), (9, 18), (3, 9), (1, 9), (6, 8), (8, 15)]",2024-10-18 09:00:00
827,827,2,13.093743844679043,77.63676985350928,28,Address_827,"[(7, 17), (7, 17)]",2024-10-18 09:00:00
828,828,11,12.92212705778189,77.46877805076858,28,Address_828,"[(4, 5), (1, 15), (3, 8), (8, 11), (1, 2), (10, 8), (10, 19)]",2024-10-18 09:00:00
829,829,12,13.050232822264807,77.57639440503485,28,Address_829,"[(6, 16), (6, 13), (1, 4), (8, 19), (5, 6), (2, 5), (8, 19), (6, 17), (1, 5), (9, 8), (9, 8)]",2024-10-18 09:00:00
830,830,1,13.052150556248268,77.53822300761422,28,Address_830,"[(3, 9), (2, 2), (4, 18), (9, 18), (2, 18), (10, 1), (3, 19), (4, 8), (7, 1)]",2024-10-18 09:00:00
831,831,1,12.920173945279995,77.38546066641217,28,Address_831,"[(2, 17), (2, 7), (6, 16), (5, 8), (3, 18), (9, 14), (8, 3), (6, 3), (2, 7), (6, 4)]",2024-10-18 09:00:00
832,832,2,12.799383416107434,77.57267266596897,28,Address_832,"[(7, 19), (10, 2), (6, 7), (9, 9)]",2024-10-18 09:00:00
833,833,12,12.870992255186394,77.76633731035444,28,Address_833,"[(8, 5), (9, 8), (10, 2), (2, 20), (6, 12), (1, 5), (10, 12)]",2024-10-18 09:00:00
834,834,12,12.89710377615967,77.41484651943394,28,Address_834,"[(1, 12), (4, 7), (9, 9), (4, 11), (9, 17), (5, 18), (7, 10), (2, 8), (2, 20), (6, 11), (1, 7)]",2024-10-18 09:00:00
835,835,1,12.94283615798357,77.51458803905876,28,Address_835,"[(6, 6), (5, 3), (4, 5), (3, 11), (10, 3), (8, 9), (9, 3), (2, 18)]",2024-10-18 09:00:00
836,836,14,12.853141845052265,77.47936219218914,28,Address_836,"[(5, 19), (7, 3), (6, 16), (9, 20)]",2024-10-18 09:00:00
837,837,1,12.807444246477207,77.59291833828262,28,Address_837,"[(7, 5), (3, 17), (9, 2), (4, 19), (1, 2), (10, 3)]",2024-10-18 09:00:00
838,838,2,13.080431094502392,77.65291312907783,28,Address_838,"[(4, 2)]",2024-10-18 09:00:00
839,839,14,12.846852804195661,77.50951093348816,28,Address_839,"[(8, 13), (9, 15), (6, 11), (3, 16)]",2024-10-18 09:00:00
840,840,11,13.172813597598307,77.5216642456846,28,Address_840,"[(2, 9), (2, 5), (7, 8)]",2024-10-18 09:00:00
841,841,16,25.232655382681635,86.88882288305561,29,Address_841,"[(1, 2), (1, 8), (4, 12), (9, 15)]",2024-10-18 09:00:00
842,842,18,25.412119367295794,86.92129947279909,29,Address_842,"[(6, 12)]",2024-10-18 09:00:00
843,843,19,25.39353650687417,86.94722319437928,29,Address_843,"[(1, 3)]",2024-10-18 09:00:00
844,844,19,25.26752232321891,86.9392212132792,29,Address_844,"[(7, 3), (4, 17), (9, 11), (4, 4), (8, 16), (5, 16)]",2024-10-18 09:00:00
845,845,18,25.197506129889668,87.16711643882135,29,Address_845,"[(6, 3), (4, 2), (7, 7), (4, 3)]",2024-10-18 09:00:00
846,846,16,25.084515838424945,87.03857108450839,29,Address_846,"[(9, 8)]",2024-10-18 09:00:00
847,847,16,25.064182249459435,86.87500932962229,29,Address_847,"[(7, 5), (7, 20), (4, 14), (3, 15), (7, 8), (8, 12), (6, 19)]",2024-10-18 09:00:00
848,848,18,25.175741469374458,87.20914550466226,29,Address_848,"[(5, 10), (1, 14), (5, 14)]",2024-10-18 09:00:00
849,849,18,25.134844381787012,86.94363321451564,29,Address_849,"[(7, 6), (5, 13), (3, 20), (10, 2), (5, 6)]",2024-10-18 09:00:00
850,850,18,25.38683120803605,86.79095122545813,29,Address_850,"[(10, 8), (1, 9), (4, 12), (7, 18)]",2024-10-18 09:00:00
851,851,18,25.175499484416157,86.8474464979578,29,Address_851,"[(3, 10), (9, 12), (9, 19), (4, 5), (3, 16), (9, 19), (3, 6), (7, 15), (9, 14), (3, 18)]",2024-10-18 09:00:00
852,852,19,25.240141929677115,86.9711088930926,29,Address_852,"[(5, 1)]",2024-10-18 09:00:00
853,853,16,25.262590435766704,87.0010121349578,29,Address_853,"[(4, 4), (7, 10), (4, 12), (3, 4), (5, 2)]",2024-10-18 09:00:00
854,854,18,25.176751580027876,86.8313266796645,29,Address_854,"[(2, 7), (5, 7), (2, 7), (1, 3), (10, 4), (5, 11), (10, 1), (9, 8), (8, 12), (9, 12)]",2024-10-18 09:00:00
855,855,16,25.075489672095394,87.0323045862184,29,Address_855,"[(6, 2), (3, 7), (3, 2), (5, 9), (7, 18), (9, 19), (3, 16)]",2024-10-18 09:00:00
856,856,19,25.368198541530102,86.77635808213897,29,Address_856,"[(6, 4), (3, 8), (5, 5), (2, 19), (5, 18), (3, 6)]",2024-10-18 09:00:00
857,857,19,25.29082816487731,86.87868729316577,29,Address_857,"[(2, 14), (1, 13), (5, 19), (4, 16), (4, 11), (10, 4), (7, 10), (6, 11), (8, 5), (6, 16)]",2024-10-18 09:00:00
858,858,19,25.109453627528207,86.90138431066902,29,Address_858,"[(3, 7), (9, 8), (1, 13)]",2024-10-18 09:00:00
859,859,18,25.14838082911288,86.85451418282523,29,Address_859,"[(6, 3), (9, 20), (7, 3), (8, 19)]",2024-10-18 09:00:00
860,860,18,25.281208039945405,86.93742957392851,29,Address_860,"[(2, 13), (1, 19), (1, 19), (1, 14), (1, 4), (7, 19), (6, 17)]",2024-10-18 09:00:00
861,861,18,25.101695664308814,86.97133156605061,29,Address_861,"[(7, 20), (6, 19), (8, 18), (5, 11), (3, 6), (4, 14), (7, 10), (6, 16), (7, 8)]",2024-10-18 09:00:00
862,862,19,25.0945033794864,86.93534558048029,29,Address_862,"[(7, 20), (9, 5), (4, 18), (1, 14), (9, 3), (10, 17)]",2024-10-18 09:00:00
863,863,16,25.218506254777513,86.88395970305068,29,Address_863,"[(2, 5), (2, 18), (9, 17)]",2024-10-18 09:00:00
864,864,18,25.239361241200736,86.95006124481255,29,Address_864,"[(3, 15), (4, 7)]",2024-10-18 09:00:00
865,865,19,25.206929512895723,86.99859185979322,29,Address_865,"[(8, 13), (8, 11), (2, 16), (9, 8), (7, 4)]",2024-10-18 09:00:00
866,866,19,25.11458334515288,86.92790037332553,29,Address_866,"[(6, 11), (3, 8), (9, 10), (10, 15), (1, 5), (6, 7), (6, 7), (6, 6), (3, 17)]",2024-10-18 09:00:00
867,867,19,25.368683934289507,87.18123638013675,29,Address_867,"[(8, 9), (1, 20), (4, 15), (2, 10), (4, 6), (1, 11), (6, 2), (4, 18), (9, 6), (2, 17), (6, 18)]",2024-10-18 09:00:00
868,868,18,25.21419293664333,86.96761030804443,29,Address_868,"[(7, 9), (1, 2), (3, 7), (3, 16), (6, 16), (2, 11)]",2024-10-18 09:00:00
869,869,16,25.237986885921543,87.05034793901851,29,Address_869,"[(5, 6), (6, 16), (10, 19), (9, 4), (1, 16), (8, 18)]",2024-10-18 09:00:00
870,870,19,25.198101598507243,87.04481923182607,29,Address_870,"[(6, 5), (6, 20), (1, 16), (5, 2), (4, 7), (3, 7), (3, 6), (3, 19), (1, 11), (5, 20)]",2024-10-18 09:00:00
871,871,15,27.132441912158697,77.500939111309,30,Address_871,"[(7, 1), (1, 3), (1, 15), (6, 20), (4, 3), (2, 11), (7, 2)]",2024-10-18 09:00:00
872,872,15,27.21071509353853,77.42652505506884,30,Address_872,"[(9, 4), (6, 11), (7, 18)]",2024-10-18 09:00:00
873,873,16,27.11583093608718,77.28759870979498,30,Address_873,"[(10, 13), (9, 5), (3, 6), (1, 8), (6, 12)]",2024-10-18 09:00:00
874,874,11,27.26334962062984,77.5940338775063,30,Address_874,"[(2, 2), (8, 17)]",2024-10-18 09:00:00
875,875,16,27.23895599243255,77.43836097099111,30,Address_875,"[(3, 6), (7, 8), (6, 1), (7, 12), (7, 9)]",2024-10-18 09:00:00
876,876,11,27.289039869802085,77.50097659576974,30,Address_876,"[(1, 8), (9, 12), (10, 20), (10, 1), (9, 14), (9, 7), (8, 15), (1, 15), (10, 2), (5, 16), (4, 16)]",2024-10-18 09:00:00
877,877,11,27.353135666549438,77.45408508217781,30,Address_877,"[(2, 2), (1, 17), (2, 20), (7, 7), (5, 4), (2, 4), (3, 13), (9, 16)]",2024-10-18 09:00:00
878,878,15,27.225397714782922,77.48836918795826,30,Address_878,"[(10, 17), (2, 9), (4, 9), (4, 2), (2, 11), (9, 4), (1, 11), (5, 2)]",2024-10-18 09:00:00
879,879,11,27.13963625038184,77.39755820132027,30,Address_879,"[(8, 10), (9, 11), (3, 17), (4, 16), (3, 7)]",2024-10-18 09:00:00
880,880,11,27.19664725225575,77.49200556344815,30,Address_880,"[(10, 10), (6, 9), (3, 2)]",2024-10-18 09:00:00
